_id,movie_directors,movie_genres,movie_rating,movie_stars,movie_writers,name,plot,poster,release_year,reviews_num,titleId,tsne_glyph_x,tsne_glyph_y,signature_zscore_percent_anger,signature_zscore_percent_anticipation,signature_zscore_percent_disgust,signature_zscore_percent_fear,signature_zscore_percent_joy,signature_zscore_percent_sadness,signature_zscore_percent_surprise,signature_zscore_percent_trust,cluster_1,emotion_color,cluster_level2,tsne_glyph_x_level2,tsne_glyph_y_level2,emotion_color_lvl2
6174144d2788418ec824bead,Rouben Mamoulian,Crime & Drama & Film-Noir & Romance,4.0,Gary Cooper & Sylvia Sidney & Paul Lukas & William 'Stage' Boyd & Wynne Gibson,Dashiell Hammett & Max Marcin & Oliver H.P. Garrett,City Streets,nn,nn,1931,61,tt0021750,15.6153,-19.2092,0.672771,0.416306,0.251882,0.495426,0.426734,0.190153,0.440672,0.219528,5,8,3,-18.8544,43.6627,7
6174145f2788418ec824beb3,George Melford & Enrique Tovar Ávalos,Drama & Fantasy & Horror,4.0,Carlos Villarías & Lupita Tovar & Barry Norton & Pablo Álvarez Rubio & Eduardo Arozamena,Bram Stoker & Baltasar Fernández Cué & John L. Balderston,Drácula,nn,nn,1931,73,tt0021815,-17.7206,-49.3824,0.444986,0.0636857,0.278749,0.373207,0.106499,0.2603,0.395761,0.280251,5,8,4,1.14859,15.5224,1
617414732788418ec824bebb,Lewis Milestone,Comedy & Crime & Drama & Romance,4.0,Adolphe Menjou & Pat O'Brien & Mary Brian & Edward Everett Horton & Walter Catlett,Ben Hecht & Charles MacArthur & Bartlett Cormack,The Front Page,nn,nn,1931,39,tt0021890,22.3967,-54.018,0.260742,0.0293829,0.164813,0.229597,0.120388,0.0944557,0.123948,0.468232,5,8,5,50.8244,-10.9367,3
617414842788418ec824bec1,Roy Del Ruth,Crime & Drama & Film-Noir & Mystery,4.0,Bebe Daniels & Ricardo Cortez & Dudley Digges & Una Merkel & Robert Elliott,Dashiell Hammett & Maude Fulton & Brown Holmes,The Maltese Falcon,nn,nn,1931,42,tt0022111,25.9416,-64.2709,0.120381,0.0858907,0.158359,0.252996,0.143623,0.103611,0.178417,0.267357,5,8,5,49.4999,-15.5973,3
617414a02788418ec824becd,James Parrott,Comedy & Crime & Drama & Musical,4.0,Stan Laurel & Oliver Hardy & June Marlowe & Wilfred Lucas & James Finlayson,H.M. Walker & Stan Laurel,Pardon Us,nn,nn,1931,31,tt0022251,29.7294,12.8623,0.490911,0.0859704,0.162362,0.43946,0.541507,0.456712,0.250211,0.65635,5,8,7,-21.2038,-31.5818,6
617414ae2788418ec824bed3,Sidney Franklin,Comedy & Drama & Romance,4.0,Norma Shearer & Robert Montgomery & Reginald Denny & Una Merkel & Jean Hersholt,Noël Coward & Hanns Kräly & Richard Schayer,Private Lives,nn,nn,1931,32,tt0022279,-0.762805,-52.06,0.178728,0.219595,0.527606,0.369771,0.352494,0.435611,0.125924,0.056865,5,8,7,5.91145,-29.0748,6
617414be2788418ec824bed9,Alfred Hitchcock,Drama,3.0,C.V. France & Helen Haye & Jill Esmond & Edmund Gwenn & John Longden,John Galsworthy & Alfred Hitchcock & Alma Reville,The Skin Game,nn,nn,1931,43,tt0022395,15.1365,-62.1337,0.492955,0.256397,0.303786,0.117855,0.141633,0.132349,0.147896,0.154439,5,8,5,39.8748,-2.69145,3
617414c72788418ec824bedd,King Vidor,Drama & Romance,4.0,Sylvia Sidney & William Collier Jr. & Estelle Taylor & Beulah Bondi & David Landau,Elmer Rice & Elmer Rice,Street Scene,nn,nn,1931,34,tt0022436,24.1866,-59.1399,0.224427,0.0486017,0.278043,0.0806763,0.268411,0.26391,0.129335,0.325266,5,8,5,43.9709,-24.3288,3
617414d12788418ec824bee1,James Whale,Drama & Romance,4.0,Mae Clarke & Douglass Montgomery & Doris Lloyd & Frederick Kerr & Enid Bennett,Robert E. Sherwood & Benn W. Levy & Tom Reed,Waterloo Bridge,nn,nn,1931,51,tt0022550,37.487,-12.156,0.215533,0.173645,0.255653,0.247545,0.405207,0.500982,0.579659,0.472397,5,8,7,-47.676,-13.9361,6
617414f32788418ec824beef,Jean Renoir,Comedy,4.0,Michel Simon & Marcelle Hainia & Sévérine Lerczinska & Jean Gehret & Max Dalban,René Fauchois & Jean Renoir & Albert Valentin,Boudu Saved from Drowning,nn,nn,1932,31,tt0022718,13.5603,-38.6051,0.216708,0.067656,0.458832,0.269163,0.332598,0.335681,0.164889,0.211982,5,8,6,14.4336,-25.5792,5
617415102788418ec824befb,Clyde Bruckman,Short & Comedy & Western,4.0,W.C. Fields & Rosemary Theby & George Chandler & Richard Cramer & Ernie Alexander,W.C. Fields,The Fatal Glass of Beer,nn,nn,1933,31,tt0022883,10.6194,-72.6115,0.459786,0.020321,0.138429,0.302305,0.431753,0.397531,0.123788,0.0683957,5,8,6,22.3058,-41.0432,5
6174151f2788418ec824bf01,Edmund Goulding,Drama & Romance,4.0,Greta Garbo & John Barrymore & Joan Crawford & Wallace Beery & Lionel Barrymore,Vicki Baum & William Absalom Drake & Béla Balázs,Grand Hotel,nn,nn,1932,129,tt0022958,-0.841314,-53.917,0.269152,0.221629,0.494958,0.220481,0.383988,0.333728,0.321398,0.190087,5,8,4,5.84027,-15.1312,1
617415232788418ec824bf03,Howard Higgin,Drama,4.0,Bette Davis & Pat O'Brien & Junior Durkin & Frank Coghlan Jr. & Emma Dunn,Howard Higgin & Paul Gangelin & B. Harrison Orkow,Hell's House,nn,nn,1932,52,tt0022991,-13.5919,-34.3441,0.352413,0.188743,0.577821,0.333807,0.263538,0.255803,0.194332,0.721087,5,8,6,2.79263,1.53106,5
617415512788418ec824bf15,George Fitzmaurice,Crime & Drama & Romance,4.0,Greta Garbo & Ramon Novarro & Lionel Barrymore & Lewis Stone & C. Henry Gordon,Benjamin Glazer & Leo Birinsky & Doris Anderson,Mata Hari,nn,nn,1931,43,tt0023196,13.0802,-32.3025,0.327443,0.268758,0.289449,0.316942,0.466619,0.330435,0.194233,0.505799,5,8,4,-0.476022,-10.9469,1
6174156f2788418ec824bf21,Alfred Hitchcock,Crime & Mystery & Thriller,3.0,Leon M. Lion & Anne Grey & John Stuart & Donald Calthrop & Barry Jones,Joseph Jefferson Farjeon & Joseph Jefferson Farjeon & Alma Reville,Number 17,nn,nn,1932,77,tt0023285,17.2492,-67.2636,0.185684,0.233515,0.207797,0.230593,0.0576492,0.20645,0.182738,0.0147749,5,8,5,30.401,-19.2868,3
6174158c2788418ec824bf2d,Lewis Milestone,Drama,4.0,Joan Crawford & Walter Huston & Fred Howard & Ben Hendricks Jr. & William Gargan,John Colton & Clemence Randolph & W. Somerset Maugham,Rain,nn,nn,1932,65,tt0023369,-3.7823,-51.8799,0.387825,0.0956936,0.529655,0.192181,0.188654,0.347493,0.10927,0.209692,5,8,6,18.0926,2.20449,5
617415a92788418ec824bf39,Josef von Sternberg,Adventure & Drama & Romance & Thriller,4.0,Marlene Dietrich & Clive Brook & Anna May Wong & Warner Oland & Eugene Pallette,Jules Furthman & Harry Hervey,Shanghai Express,nn,nn,1932,64,tt0023458,-9.3237,-41.9912,0.171475,0.165229,0.610623,0.664358,0.374435,0.0923049,0.095918,0.254522,5,8,1,12.5898,22.1902,4
617416012788418ec824bf5d,Frank Lloyd,Drama & Romance & War,3.0,Diana Wynyard & Clive Brook & Una O'Connor & Herbert Mundin & Beryl Mercer,Reginald Berkeley & Noël Coward,Cavalcade,nn,nn,1933,51,tt0023876,-2.75864,-63.8108,0.245531,0.331302,0.274148,0.555466,0.208414,0.545369,0.266872,0.242222,5,8,2,-10.1001,-11.4433,2
617416152788418ec824bf65,George Cukor,Comedy & Drama,4.0,Marie Dressler & John Barrymore & Wallace Beery & Jean Harlow & Lionel Barrymore,Frances Marion & Herman J. Mankiewicz & George S. Kaufman,Dinner at Eight,nn,nn,1933,101,tt0023948,13.3548,-39.5876,0.26139,0.238679,0.563309,0.154465,0.349168,0.325838,0.0948309,0.30255,5,8,6,10.845,-24.1525,5
617416362788418ec824bf73,Gregory La Cava,Drama & Fantasy & Romance,4.0,Walter Huston & Karen Morley & Franchot Tone & Arthur Byron & Dickie Moore,Carey Wilson & Bertram Bloch & T.F. Tweed,Gabriel Over the White House,nn,nn,1933,58,tt0024044,-21.9152,-34.9027,0.351739,0.292144,0.31247,0.600887,0.136689,0.239341,0.0563373,0.973215,5,8,1,18.0345,36.2331,4
617416582788418ec824bf81,James Whale,Horror & Sci-Fi,4.0,Claude Rains & Gloria Stuart & William Harrigan & Henry Travers & Una O'Connor,H.G. Wells & R.C. Sherriff & Preston Sturges,The Invisible Man,nn,nn,1933,197,tt0024184,-3.8491,-57.0581,0.377517,0.0768098,0.396897,0.545769,0.329765,0.259808,0.432585,0.248674,5,8,4,-5.60132,14.8378,1
617416662788418ec824bf87,Merian C. Cooper & Ernest B. Schoedsack,Adventure & Horror & Sci-Fi,4.0,Fay Wray & Robert Armstrong & Bruce Cabot & Frank Reicher & Sam Hardy,James Ashmore Creelman & Ruth Rose & Merian C. Cooper,King Kong,nn,nn,1933,511,tt0024216,40.4934,-43.9191,0.252972,0.326645,0.205502,0.529308,0.456508,0.127666,0.249567,0.112376,5,8,4,21.3954,16.1268,1
617416702788418ec824bf8b,Roy Del Ruth,Comedy & Crime,4.0,James Cagney & Mae Clarke & Margaret Lindsay & Leslie Fenton & Douglass Dumbrille,Ben Markson & Lillie Hayward & Rosalind Keating Shaffer,Lady Killer,nn,nn,1933,32,tt0024239,-19.0954,-60.2661,0.804535,0.447639,0.301556,0.597868,0.240278,0.218078,0.290252,0.20129,5,8,2,-13.0926,35.9143,2
6174173a2788418ec824bfdf,King Vidor,Drama & Romance,4.0,Karen Morley & Tom Keene & John Qualen & Barbara Pepper & Addison Richards,King Vidor & Elizabeth Hill & Joseph L. Mankiewicz,Our Daily Bread,nn,nn,1934,37,tt0025610,-3.1189,-38.8288,0.230004,0.506814,0.532197,0.218681,0.192439,0.314053,0.147367,0.349472,5,8,4,-14.6608,-0.414712,1
6174173e2788418ec824bfe1,Josef von Sternberg,Drama & History & Romance,4.0,Marlene Dietrich & John Lodge & Sam Jaffe & Louise Dresser & C. Aubrey Smith,Manuel Komroff & Eleanor McGeary,The Scarlet Empress,nn,nn,1934,51,tt0025746,14.3349,-38.6161,0.299473,0.144574,0.39572,0.213432,0.381028,0.261019,0.246043,0.316501,5,8,4,7.41959,-14.7565,1
6174174e2788418ec824bfe7,Cedric Gibbons & James C. McKay & Jack Conway,Action & Adventure,4.0,Johnny Weissmuller & Maureen O'Sullivan & Neil Hamilton & Paul Cavanagh & Forrester Harvey,Edgar Rice Burroughs & James Kevin McGuinness & Howard Emmett Rogers,Tarzan and His Mate,nn,nn,1934,64,tt0025862,-15.0242,-48.9572,0.550854,0.438145,0.270718,0.449526,0.3084,0.329461,0.320578,0.431,5,8,2,-21.6957,27.1461,2
6174175d2788418ec824bfed,Leni Riefenstahl,Documentary & History & War,4.0,Adolf Hitler & Max Amann & Martin Bormann & Walter Buch & Walter Darré,Leni Riefenstahl & Walter Ruttmann & Eberhard Taubert,Triumph of the Will,nn,nn,1935,123,tt0025913,-4.62207,-9.11738,0.439519,0.506902,0.471712,0.567364,0.420045,0.250338,0.128217,0.4121,5,8,2,-30.0981,16.8435,2
617417a52788418ec824c00b,Alfred E. Green,Drama,4.0,Bette Davis & Franchot Tone & Margaret Lindsay & Alison Skipworth & John Eldredge,Laird Doyle & Laird Doyle,Dangerous,nn,nn,1935,35,tt0026261,31.8175,-7.14417,0.26927,0.247794,0.398903,0.416454,0.473071,0.427069,0.563961,0.703164,5,8,3,-40.496,-11.2907,7
617417df2788418ec824c023,Richard Boleslawski,Drama & History & Romance,4.0,Fredric March & Charles Laughton & Cedric Hardwicke & Rochelle Hudson & Frances Drake,Victor Hugo & W.P. Lipscomb,Les Misérables,nn,nn,1935,34,tt0026725,-6.11666,-45.6196,0.404149,0.0738893,0.448755,0.445504,0.314906,0.334714,0.0760625,0.27866,5,8,6,8.1663,9.62893,5
6174188c2788418ec824c06b,John G. Blystone,Crime & Drama & Film-Noir & Mystery,4.0,James Cagney & Mae Clarke & James Burke & Edward Brophy & Henry Kolker,James Edward Grant & Henry McCarty & Henry Johnson,Great Guy,nn,nn,1936,32,tt0027697,-14.8569,-40.8821,0.531915,0.413167,0.433985,0.347928,0.224862,0.202455,0.273717,0.640248,5,8,3,-13.1765,16.4393,7
617418a52788418ec824c075,Charles Chaplin,Comedy & Drama & Family & Romance,5.0,Charles Chaplin & Paulette Goddard & Henry Bergman & Tiny Sandford & Chester Conklin,Charles Chaplin,Modern Times,nn,nn,1936,306,tt0027977,-0.365578,-50.9916,0.168644,0.0933968,0.437429,0.417181,0.24448,0.590516,0.182887,0.180589,5,8,7,2.3828,-35.8141,6
617418b82788418ec824c07b,Archie Mayo,Drama & Film-Noir & Romance & Thriller,4.0,Leslie Howard & Bette Davis & Genevieve Tobin & Dick Foran & Humphrey Bogart,Charles Kenyon & Delmer Daves & Robert E. Sherwood,The Petrified Forest,nn,nn,1936,116,tt0028096,-4.91215,-49.0048,0.518499,0.187906,0.422556,0.466885,0.293558,0.415618,0.104447,0.124402,5,8,6,6.48956,9.60049,5
617418db2788418ec824c087,William Dieterle,Comedy & Crime & Mystery,4.0,Bette Davis & Warren William & Alison Skipworth & Arthur Treacher & Marie Wilson,Brown Holmes & Dashiell Hammett,Satan Met a Lady,nn,nn,1936,43,tt0028219,14.4061,-64.1428,0.230044,0.297146,0.291182,0.291408,0.136554,0.122833,0.288541,0.0658376,5,8,5,32.1658,-14.3786,3
617419072788418ec824c099,William Cameron Menzies,Drama & Sci-Fi & War,4.0,Raymond Massey & Edward Chapman & Ralph Richardson & Margaretta Scott & Cedric Hardwicke,H.G. Wells & H.G. Wells,Things to Come,nn,nn,1936,130,tt0028358,-45.6611,-53.6726,0.308489,0.205565,0.252896,0.674051,0.126928,0.233585,0.0379303,0.0781349,5,8,1,17.3859,36.0955,4
617419302788418ec824c0a9,H. Bruce Humberstone,Comedy & Crime & Mystery & Thriller,4.0,Warner Oland & Katherine DeMille & Pauline Moore & Allan Lane & Keye Luke,Robert Ellis & Helen Logan & Paul Burger,Charlie Chan at the Olympics,nn,nn,1937,31,tt0028708,-18.588,-48.5718,0.33573,0.210686,0.180445,0.536761,0.124692,0.146959,0.494439,0.537225,5,8,1,-16.383,24.1959,4
617419412788418ec824c0af,William Wyler,Crime & Drama & Film-Noir,4.0,Sylvia Sidney & Joel McCrea & Humphrey Bogart & Wendy Barrie & Claire Trevor,Lillian Hellman & Sidney Kingsley,Dead End,nn,nn,1937,65,tt0028773,-35.2081,-54.2298,0.550134,0.0848327,0.497593,0.28487,0.224433,0.455355,0.0798189,0.182542,5,8,6,11.7056,5.93726,5
617419582788418ec824c0b7,Jean Renoir,Drama & War,5.0,Jean Gabin & Dita Parlo & Pierre Fresnay & Erich von Stroheim & Julien Carette,Charles Spaak & Jean Renoir,La Grande Illusion,nn,nn,1937,136,tt0028950,-25.0003,-58.0882,0.330465,0.10323,0.147142,0.701678,0.134535,0.338272,0.495277,0.272691,5,8,1,3.96693,32.9523,4
617419822788418ec824c0c5,William Dieterle,Biography & Drama,4.0,Paul Muni & Gale Sondergaard & Joseph Schildkraut & Gloria Holden & Donald Crisp,Norman Reilly Raine & Heinz Herald & Geza Herczeg,The Life of Emile Zola,nn,nn,1937,59,tt0029146,5.84914,-38.4299,0.558827,0.43139,0.265979,0.533622,0.191658,0.200162,0.159788,0.744457,5,8,2,-9.8713,34.5014,2
617419c12788418ec824c0db,Julien Duvivier,Crime & Drama & Romance,4.0,Jean Gabin & Gabriel Gabrio & Saturnin Fabre & Fernand Charpin & Lucas Gridoux,Henri La Barthe & Henri La Barthe & Julien Duvivier,Pépé le Moko,nn,nn,1937,46,tt0029453,-7.76347,-22.6661,0.395339,0.154267,0.47162,0.393751,0.595479,0.414939,0.379156,0.362393,5,8,7,-23.8227,-25.5939,6
61741a792788418ec824c11f,William Wyler,Drama & Romance,4.0,Bette Davis & Henry Fonda & George Brent & Margaret Lindsay & Donald Crisp,Clements Ripley & Abem Finkel & John Huston,Jezebel,nn,nn,1938,104,tt0030287,29.0771,9.96179,0.357565,0.398395,0.332826,0.373985,0.440654,0.489283,0.383782,0.641364,5,8,3,-37.0899,-17.0402,7
61741a7e2788418ec824c121,Alfred Hitchcock,Mystery & Thriller,4.0,Margaret Lockwood & Michael Redgrave & Paul Lukas & May Whitty & Cecil Parker,Ethel Lina White & Sidney Gilliat & Frank Launder,The Lady Vanishes,nn,nn,1938,228,tt0030341,28.8634,-34.0964,0.207233,0.357123,0.153059,0.425557,0.271653,0.105805,0.567532,0.171804,5,8,3,-18.025,21.6124,7
61741aba2788418ec824c137,Sam Newfield,Western,2.0,Billy Curtis & Yvonne Moray & 'Little Billy' Rhodes & Billy Platt & John T. Bambury,Fred Myton & Clarence Marks,The Terror of Tiny Town,nn,nn,1938,46,tt0030845,-0.395006,-60.3067,0.361816,0.291897,0.269878,0.502494,0.279653,0.310906,0.545358,0.0746169,5,8,3,-47.5671,-0.811822,7
61741afe2788418ec824c151,Anatole Litvak,Drama & War,4.0,Edward G. Robinson & Francis Lederer & George Sanders & Paul Lukas & Henry O'Neill,Milton Krims & John Wexley & Leon G. Turrou,Confessions of a Nazi Spy,nn,nn,1939,35,tt0031173,-27.0988,-46.2648,0.358705,0.0759127,0.232782,0.561824,0.0355815,0.100176,0.070694,0.493652,5,8,1,36.5598,26.1442,4
