_id,movie_directors,movie_genres,movie_rating,movie_stars,movie_writers,name,plot,poster,release_year,reviews_num,titleId,tsne_glyph_x,tsne_glyph_y,signature_zscore_percent_anger,signature_zscore_percent_anticipation,signature_zscore_percent_disgust,signature_zscore_percent_fear,signature_zscore_percent_joy,signature_zscore_percent_sadness,signature_zscore_percent_surprise,signature_zscore_percent_trust,cluster_1,emotion_color,cluster_level2,tsne_glyph_x_level2,tsne_glyph_y_level2,emotion_color_lvl2
6174152d2788418ec824bf07,Luis Buñuel,Documentary & Short,4.0,Abel Jacquin & Alexandre O'Neill,Luis Buñuel & Luis Buñuel & Rafael Sánchez Ventura,Las Hurdes,nn,nn,1933,34,tt0023037,-93.4601,-26.9539,0.702922,0.0779137,0.883652,0.837821,0.0853586,0.960855,0.070084,0.0868398,1,4,6,2.07894,28.5058,1
617415322788418ec824bf09,Mervyn LeRoy,Crime & Drama & Film-Noir,5.0,Paul Muni & Glenda Farrell & Helen Vinson & Noel Francis & Preston Foster,Robert E. Burns & Howard J. Green & Brown Holmes,I Am a Fugitive from a Chain Gang,nn,nn,1932,413,tt0023042,-67.5256,-38.0963,0.965187,0.151128,0.534307,0.947584,0.100757,0.787622,0.0433342,0.558304,1,4,7,-19.46,46.7625,8
617415422788418ec824bf0f,William J. Cowen,Drama & Horror,4.0,Walter Huston & Lupe Velez & Conrad Nagel & Virginia Bruce & C. Henry Gordon,Leon Gordon & Chester M. De Vonde & Kilbourn Gordon,Kongo,nn,nn,1932,40,tt0023101,-94.1653,-7.46325,0.775425,0.145863,0.712969,0.86232,0.118718,0.654972,0.346075,0.241898,1,4,6,17.3051,35.8184,1
617415562788418ec824bf17,Frank R. Strayer,Horror & Mystery,3.0,Rex Lease & Vera Reynolds & Sheldon Lewis & Mischa Auer & Martha Mattox,Robert Ellis & Robert Ellis,The Monster Walks,nn,nn,1932,43,tt0023236,-90.8055,-1.73994,0.640985,0.148137,0.746707,0.699096,0.107515,0.954886,0.466387,0.20377,1,4,3,20.4679,-18.1309,7
617415652788418ec824bf1d,Robert Florey,Crime & Horror & Mystery & Romance,4.0,Sidney Fox & Bela Lugosi & Leon Ames & Bert Roach & Betty Ross Clarke,Edgar Allan Poe & Robert Florey & Tom Reed,Murders in the Rue Morgue,nn,nn,1932,70,tt0023249,-98.0933,1.87228,0.710242,0.187358,0.950645,0.849454,0.095009,0.980255,0.595551,0.224899,1,4,3,17.609,-28.7262,7
617415d62788418ec824bf4b,Carl Theodor Dreyer,Fantasy & Horror,4.0,Julian West & Maurice Schutz & Rena Mandel & Sybille Schmitz & Jan Hieronimko,Sheridan Le Fanu & Christen Jul & Carl Theodor Dreyer,Vampyr,nn,nn,1932,118,tt0023649,-87.054,-5.78737,0.614376,0.0626722,0.793402,0.702761,0.0709381,0.719831,0.542735,0.0379081,1,4,5,35.9509,-8.20998,5
6174165d2788418ec824bf83,Erle C. Kenton,Horror & Sci-Fi,4.0,Charles Laughton & Richard Arlen & Leila Hyams & Bela Lugosi & Kathleen Burke,Waldemar Young & Philip Wylie & H.G. Wells,Island of Lost Souls,nn,nn,1932,112,tt0024188,-82.4496,16.4434,0.760724,0.205962,0.870256,0.761024,0.162501,0.894772,0.643458,0.262622,1,4,2,16.8258,-27.1414,6
6174166b2788418ec824bf89,Howard Bretherton & William Keighley,Crime & Drama & Romance,4.0,Barbara Stanwyck & Preston Foster & Lyle Talbot & Dorothy Burgess & Lillian Roth,Brown Holmes & William McGrath & Sidney Sutherland,Ladies They Talk About,nn,nn,1933,31,tt0024238,-61.2872,-32.6273,0.916995,0.0355337,0.543889,0.8733,0.268893,0.920274,0.14146,0.608232,1,4,7,-19.7527,48.2855,8
617416882788418ec824bf95,A. Edward Sutherland,Crime & Horror,4.0,Charles Ruggles & Lionel Atwill & Gail Patrick & Randolph Scott & John Lodge,Philip Wylie & Seton I. Miller & Milton Herbert Gropper,Murders in the Zoo,nn,nn,1933,42,tt0024360,-98.8925,13.1084,0.916652,0.114795,0.990671,0.930739,0.187756,0.923776,0.967622,0.104433,1,4,1,-19.149,-44.8843,3
617416b32788418ec824bfa7,Stephen Roberts,Drama,4.0,Miriam Hopkins & William Gargan & Jack La Rue & Florence Eldridge & Guy Standing,Oliver H.P. Garrett & William Faulkner & Maurine Dallas Watkins,The Story of Temple Drake,nn,nn,1933,41,tt0024617,-78.5216,-19.3804,0.799444,0.104422,0.760745,0.601993,0.201741,0.676583,0.299437,0.112369,1,4,6,20.3561,39.102,1
617416bd2788418ec824bfab,Frank R. Strayer,Drama & Horror & Mystery & Romance & Sci-Fi,3.0,Lionel Atwill & Fay Wray & Melvyn Douglas & Maude Eburne & George E. Stone,Edward T. Lowe Jr.,The Vampire Bat,nn,nn,1933,68,tt0024727,-72.1504,-2.20715,0.959127,0.229153,0.974292,0.946126,0.126065,0.502531,0.694436,0.48405,1,4,7,-46.5857,12.0408,8
617417192788418ec824bfd1,John Ford,Adventure & War,4.0,Victor McLaglen & Boris Karloff & Wallace Ford & Reginald Denny & J.M. Kerrigan,Dudley Nichols & Garrett Fort & Philip MacDonald,The Lost Patrol,nn,nn,1934,47,tt0025423,-70.2123,-3.9501,0.897204,0.138288,0.786151,0.829049,0.295757,0.945974,0.465275,0.578082,1,4,7,-36.4489,11.1887,8
617417272788418ec824bfd7,Dwain Esper,Horror,2.0,Bill Woods & Horace B. Carpenter & Ted Edwards & Phyllis Diller & Thea Ramsey,Hildegarde Stadie,Maniac,nn,nn,1934,77,tt0025465,-100.56,-23.0397,0.989586,0.135595,0.929199,0.979219,0.037379,0.945056,0.176968,0.0644684,1,4,3,-15.1536,8.20295,7
617417cb2788418ec824c01b,Karl Freund,Horror & Romance & Sci-Fi,4.0,Peter Lorre & Frances Drake & Colin Clive & Ted Healy & Sara Haden,Maurice Renard & Florence Crewe-Jones & Guy Endore,Mad Love,nn,nn,1935,86,tt0026663,-86.2362,19.0138,0.920985,0.0853575,0.965227,0.891739,0.503472,0.971058,0.570474,0.233204,1,4,2,1.98936,-23.1287,6
617417d62788418ec824c01f,Tod Browning,Horror & Mystery,4.0,Lionel Barrymore & Elizabeth Allan & Bela Lugosi & Lionel Atwill & Jean Hersholt,Guy Endore & Bernard Schubert & John L. Balderston,Mark of the Vampire,nn,nn,1935,103,tt0026685,-73.2345,-2.89608,0.891422,0.0345523,0.958424,0.927437,0.115964,0.62067,0.532201,0.465798,1,4,7,-45.849,10.7705,8
617418832788418ec824c067,Fritz Lang,Crime & Drama & Film-Noir & Thriller,4.0,Sylvia Sidney & Spencer Tracy & Walter Abel & Bruce Cabot & Edward Ellis,Bartlett Cormack & Fritz Lang & Norman Krasna,Fury,nn,nn,1936,77,tt0027652,-65.9684,-36.8162,0.998405,0.0787942,0.502092,0.979806,0.118536,0.76574,0.203132,0.573698,1,4,7,-20.3541,47.4114,8
617418be2788418ec824c07d,John Ford,Biography & Drama & History,4.0,Warner Baxter & Gloria Stuart & Claude Gillingwater & Arthur Byron & O.P. Heggie,Nunnally Johnson,The Prisoner of Shark Island,nn,nn,1936,35,tt0028141,-66.7964,-41.3348,0.989427,0.0514296,0.917663,0.992262,0.033692,0.986721,0.110757,0.592033,1,4,7,-33.4525,34.7508,8
617418ce2788418ec824c083,Alfred Hitchcock,Crime & Thriller,4.0,Sylvia Sidney & Oskar Homolka & Desmond Tester & John Loder & Joyce Barbour,Joseph Conrad & Charles Bennett & Ian Hay,Sabotage,nn,nn,1936,96,tt0028212,-94.3075,10.3379,0.821304,0.215539,0.663094,0.847069,0.0781029,0.778463,0.989037,0.15077,1,4,1,19.4016,-47.519,3
617418f82788418ec824c093,Louis J. Gasnier,Crime & Drama,2.0,Dorothy Short & Kenneth Craig & Lillian Miles & Dave O'Brien & Thelma White,Lawrence Meade & Arthur Hoerl & Paul Franklin,Reefer Madness,nn,nn,1936,129,tt0028346,-92.1951,-4.50931,0.912554,0.228629,0.566346,0.916365,0.162369,0.487067,0.480187,0.118383,1,4,5,38.8664,8.87505,5
617419c62788418ec824c0dd,Lloyd Bacon,Crime & Drama & Film-Noir,4.0,Pat O'Brien & Humphrey Bogart & Ann Sheridan & Barton MacLane & Joe Sawyer,Peter Milne & Humphrey Cobb & Robert Tasker,San Quentin,nn,nn,1937,36,tt0029511,-62.38,-4.0822,0.964376,0.362672,0.653688,0.931923,0.121775,0.969459,0.31669,0.615192,1,4,7,-40.8246,26.4398,8
617419eb2788418ec824c0eb,Mervyn LeRoy,Drama & Film-Noir & Mystery,4.0,Claude Rains & Gloria Dickson & Edward Norris & Otto Kruger & Allyn Joslyn,Ward Greene & Robert Rossen & Aben Kandel,They Won't Forget,nn,nn,1937,40,tt0029658,-65.1778,-8.68657,0.978064,0.0797404,0.673657,0.873131,0.0959429,0.946999,0.38336,0.813357,1,4,7,-40.4073,33.8498,8
617419fc2788418ec824c0f1,Fritz Lang,Crime & Drama & Film-Noir,4.0,Sylvia Sidney & Henry Fonda & Barton MacLane & Jean Dixon & William Gargan,Gene Towne & C. Graham Baker,You Only Live Once,nn,nn,1937,51,tt0029808,-63.0189,-9.37664,0.967661,0.23164,0.654639,0.876884,0.254345,0.916653,0.208898,0.673791,1,4,7,-38.7404,31.3682,8
61741c0d2788418ec824c1b5,Rowland V. Lee,Drama & History,4.0,Basil Rathbone & Boris Karloff & Barbara O'Neil & Ian Hunter & Vincent Price,Robert N. Lee,Tower of London,nn,nn,1939,46,tt0032049,-81.6756,14.7151,0.949027,0.142372,0.936974,0.851938,0.191442,0.947855,0.744573,0.349762,1,4,1,-30.0428,-29.7225,3
61741ed82788418ec824c2d3,William Nigh,Thriller & War,3.0,Bela Lugosi & Joan Barclay & George Pembroke & Clayton Moore & Robert Frazer,Harvey Gates & Harvey Gates & Robert Kehoe,Black Dragons,nn,nn,1942,45,tt0034521,-93.1994,-23.742,0.654852,0.219562,0.618652,0.882235,0.0493821,0.97406,0.272997,0.131128,1,4,6,-2.06424,36.3576,1
61741ee62788418ec824c2d9,Wallace Fox,Crime & Thriller,3.0,Bela Lugosi & John Archer & Wanda McKay & Tom Neal & Vince Barnett,Gerald Schnitzer & Gerald Schnitzer & Sam Robins,Bowery at Midnight,nn,nn,1942,47,tt0034546,-65.2073,-36.077,0.863669,0.0532262,0.925214,0.763071,0.0704034,0.663832,0.236479,0.552401,1,4,7,-23.8419,40.5382,8
61741ef42788418ec824c2df,Harry Lachman,Crime & Mystery,4.0,Sidney Toler & Arleen Whelan & Richard Derr & Douglass Dumbrille & Henry Daniell,John Francis Larkin & Earl Derr Biggers,Castle in the Desert,nn,nn,1942,34,tt0034586,-100.167,31.1737,0.82382,0.46204,0.93021,0.787179,0.0969227,0.736804,0.719929,0.0678255,1,4,2,6.67001,-49.3837,6
61741ef92788418ec824c2e1,Jacques Tourneur,Fantasy & Horror & Thriller,4.0,Simone Simon & Kent Smith & Tom Conway & Jane Randolph & Jack Holt,DeWitt Bodeen,Cat People,nn,nn,1942,164,tt0034587,-88.0379,2.27229,0.777645,0.106892,0.665733,0.815656,0.222815,0.812776,0.720922,0.135515,1,4,2,26.2201,-42.9932,6
61741f772788418ec824c311,Sam Newfield,Drama & Horror & Romance & Sci-Fi,2.0,Johnny Downs & George Zucco & Anne Nagel & Glenn Strange & Sarah Padden,Fred Myton,The Mad Monster,nn,nn,1942,44,tt0035009,-63.0679,-2.5217,0.991088,0.398342,0.974586,0.99635,0.191351,0.968545,0.287618,0.705052,1,4,7,-38.802,21.8977,8
6174210f2788418ec824c3b7,Mark Robson,Drama & Horror & Mystery,4.0,Tom Conway & Jean Brooks & Isabel Jewell & Kim Hunter & Evelyn Brent,Charles O'Neal & DeWitt Bodeen,The Seventh Victim,nn,nn,1943,90,tt0036341,-92.1942,7.17515,0.750374,0.349652,0.556947,0.930513,0.0811127,0.982649,0.691533,0.0549425,1,4,2,24.4998,-24.2142,6
6174215a2788418ec824c3d5,Carl Theodor Dreyer,Drama & History,5.0,Kirsten Andreasen & Sigurd Berg & Harald Holst & Albert Høeberg & Emanuel Jørgensen,Carl Theodor Dreyer & Poul Knudsen & Paul La Cour,Day of Wrath,nn,nn,1943,46,tt0036506,-61.63,1.60633,0.970227,0.325607,0.860464,0.965107,0.438357,0.910448,0.114137,0.361908,1,4,7,-21.1761,21.4633,8
617421f22788418ec824c413,Erle C. Kenton,Fantasy & Horror & Sci-Fi,4.0,Boris Karloff & Lon Chaney Jr. & J. Carrol Naish & John Carradine & Anne Gwynne,Edward T. Lowe Jr. & Curt Siodmak,House of Frankenstein,nn,nn,1944,97,tt0036931,-68.5634,-20.5931,0.713852,0.220741,0.787404,0.960764,0.152015,0.64784,0.361469,0.400715,1,4,6,21.1112,28.5428,1
6174226d2788418ec824c445,Lew Landers,Drama & Horror,4.0,Bela Lugosi & Frieda Inescort & Nina Foch & Roland Varno & Miles Mander,Griffin Jay & Kurt Neumann & Randall Faye,The Return of the Vampire,nn,nn,1943,62,tt0037219,-104.654,6.47312,0.987897,0.109761,0.971532,0.988734,0.148924,0.837015,0.676308,0.189939,1,4,2,-25.3797,-22.9719,6
617422ad2788418ec824c45f,William Beaudine,Crime & Drama & Horror & Mystery & Romance & Sci-Fi,3.0,Bela Lugosi & John Carradine & George Zucco & Wanda McKay & Louise Currie,Robert Charles & Robert Charles,Voodoo Man,nn,nn,1944,33,tt0037441,-95.7197,8.49403,0.642333,0.150226,0.895778,0.555855,0.204813,0.72774,0.866366,0.0525185,1,4,1,23.5419,-47.2686,3
617423092788418ec824c485,Edward Dmytryk,Drama & Film-Noir & Thriller,4.0,Dick Powell & Walter Slezak & Micheline Cheirel & Nina Vale & Morris Carnovsky,John Paxton & John Wexley & Ben Hecht,Cornered,nn,nn,1945,43,tt0037615,-81.2357,-8.26966,0.747327,0.19573,0.616454,0.783636,0.0535563,0.719479,0.418586,0.291938,1,4,6,15.2784,34.4396,1
6174230e2788418ec824c487,Alberto Cavalcanti & Charles Crichton & Basil Dearden & Robert Hamer,Drama & Horror,4.0,Mervyn Johns & Roland Culver & Mary Merrall & Googie Withers & Frederick Valk,John Baines & Angus MacPhail & T.E.B. Clarke,Dead of Night,nn,nn,1945,135,tt0037635,-89.2721,0.506068,0.517658,0.0440416,0.634215,0.830708,0.0787591,0.755839,0.754714,0.0306245,1,4,2,26.2667,-44.9629,6
617423172788418ec824c48b,Max Nosseck,Biography & Crime & Drama & Film-Noir & Thriller,4.0,Edmund Lowe & Anne Jeffreys & Eduardo Ciannelli & Lawrence Tierney & Marc Lawrence,Philip Yordan & William Castle,Dillinger,nn,nn,1945,38,tt0037644,-72.2235,-37.8981,0.973249,0.105979,0.874714,0.907029,0.064956,0.633933,0.02861,0.315799,1,4,6,-10.3421,44.5598,1
617423572788418ec824c4a5,Mark Robson,Drama & Horror & Mystery & Thriller,4.0,Boris Karloff & Ellen Drew & Marc Cramer & Katherine Emery & Helene Thimig,Ardel Wray & Val Lewton & Josef Mischel,Isle of the Dead,nn,nn,1945,75,tt0037820,-104.637,12.3288,0.900855,0.0754368,0.947315,0.996008,0.0468292,0.992502,0.751016,0.211296,1,4,1,-23.9437,-30.3005,3
617423dd2788418ec824c4db,Frank Wisbar,Drama & Fantasy & Horror & Romance,4.0,Rosemary La Planche & Robert Barrat & Blake Edwards & Charles Middleton & Effie Laird,Frank Wisbar & Leo J. McCarthy & Harold Erickson,Strangler of the Swamp,nn,nn,1946,36,tt0038129,-95.5441,15.6153,0.828861,0.0445436,0.943516,0.985785,0.127327,0.879056,0.794953,0.445224,1,4,1,-36.2215,-22.9721,3
617424202788418ec824c4f7,Robert Florey,Horror & Mystery,4.0,Robert Alda & Andrea King & Peter Lorre & Victor Francen & J. Carrol Naish,Curt Siodmak & William Fryer Harvey & Harold Goldman,The Beast with Five Fingers,nn,nn,1946,58,tt0038338,-91.9913,16.0406,0.765618,0.140907,0.719472,0.867818,0.326289,0.820792,0.907992,0.212932,1,4,1,20.4537,-42.8205,3
617424252788418ec824c4f9,Mark Robson,Drama & Horror & Thriller,4.0,Boris Karloff & Anna Lee & Billy House & Richard Fraser & Glen Vernon,William Hogarth & Val Lewton & Mark Robson,Bedlam,nn,nn,1946,66,tt0038343,-82.3562,14.0621,0.967981,0.0744085,0.994966,0.976162,0.154026,0.912404,0.596048,0.500838,1,4,7,-32.756,-25.5639,8
617424472788418ec824c507,Jean Yarbrough,Drama & Horror & Thriller,3.0,Rondo Hatton & Tom Neal & Jan Wiley & Jane Adams & Donald MacBride,George Bricker & M. Coates Webster & Dwight V. Babcock,The Brute Man,nn,nn,1946,38,tt0038387,-110.986,20.2655,0.971549,0.247009,0.899764,0.996923,0.0796226,0.997233,0.805285,0.253323,1,4,1,-29.3006,-35.8276,3
617425922788418ec824c58f,John Boulting,Crime & Drama,4.0,Richard Attenborough & Hermione Baddeley & William Hartnell & Harcourt Williams & Wylie Watson,Graham Greene & Graham Greene & Terence Rattigan,Brighton Rock,nn,nn,1948,61,tt0039220,-73.8387,-4.88413,0.927829,0.0940813,0.639281,0.798558,0.236836,0.589509,0.484137,0.366034,1,4,6,-12.1966,35.6035,1
617425972788418ec824c591,Jules Dassin,Crime & Drama & Film-Noir & Thriller,4.0,Burt Lancaster & Hume Cronyn & Charles Bickford & Yvonne De Carlo & Ann Blyth,Richard Brooks & Robert Patterson,Brute Force,nn,nn,1947,79,tt0039224,-62.7473,-3.68611,0.999996,0.395738,0.730064,0.999943,0.151733,0.999657,0.346168,0.559576,1,4,7,-40.7493,26.4036,8
617425ef2788418ec824c5b5,Roberto Rossellini,Drama & War,4.0,Edmund Moeschke & Ernst Pittschau & Ingetraud Hinze & Franz-Otto Krüger & Erich Gühne,Roberto Rossellini & Roberto Rossellini & Carlo Lizzani,Germany Year Zero,nn,nn,1948,55,tt0039417,-72.1224,-40.046,0.668501,0.124374,0.765941,0.836892,0.1762,0.961078,0.178813,0.382883,1,4,7,-7.00596,33.7876,8
617426372788418ec824c5d3,Charles Chaplin,Comedy & Crime & Drama,4.0,Charles Chaplin & Mady Correll & Allison Roddan & Robert Lewis & Audrey Betz,Charles Chaplin & Orson Welles,Monsieur Verdoux,nn,nn,1947,82,tt0039631,-74.294,-14.1316,0.668789,0.174587,0.673648,0.685426,0.209985,0.902121,0.402287,0.166465,1,4,6,16.533,11.1715,1
617426bb2788418ec824c609,Alberto Cavalcanti,Crime & Drama & Film-Noir,4.0,Sally Gray & Trevor Howard & Griffith Jones & Rene Ray & Mary Merrall,Jackson Budd & Noel Langley,I Became a Criminal,nn,nn,1947,31,tt0039895,-88.524,28.5859,0.994322,0.263406,0.933224,0.984847,0.112964,0.987955,0.851044,0.428398,1,4,1,-31.2547,-34.4378,3
617427222788418ec824c633,Rudolph Maté,Crime & Film-Noir & Thriller,4.0,William Holden & Nina Foch & Lee J. Cobb & Adele Jergens & Stephen Dunne,Malvin Wald & Oscar Saul & Philip MacDonald,The Dark Past,nn,nn,1948,33,tt0040270,-81.1814,-37.8764,0.900755,0.0385527,0.43231,0.89071,0.0730396,0.754059,0.193177,0.0832168,1,4,6,1.55779,48.7533,1
617427402788418ec824c63f,Abraham Polonsky,Crime & Drama & Film-Noir,4.0,John Garfield & Thomas Gomez & Marie Windsor & Howland Chamberlain & Roy Roberts,Abraham Polonsky & Ira Wolfert & Ira Wolfert,Force of Evil,nn,nn,1948,66,tt0040366,-62.3135,-33.0079,0.919007,0.0483102,0.894629,0.737434,0.125889,0.603791,0.146578,0.557679,1,4,7,-23.8812,40.8564,8
617427592788418ec824c649,Steve Sekely & Paul Henreid,Crime & Drama & Film-Noir & Thriller,4.0,Paul Henreid & Joan Bennett & Eduard Franz & Leslie Brooks & John Qualen,Daniel Fuchs & Murray Forbes,Hollow Triumph,nn,nn,1948,63,tt0040444,-77.2733,-16.1659,0.741108,0.303886,0.824128,0.677853,0.258911,0.822979,0.265222,0.170696,1,4,4,13.2966,14.8193,2
617428492788418ec824c6ab,Charles Barton,Comedy & Crime & Horror & Mystery & Thriller,4.0,Bud Abbott & Lou Costello & Boris Karloff & Lenore Aubert & Gar Moore,Hugh Wedlock Jr. & Howard Snyder & Hugh Wedlock Jr.,Bud Abbott Lou Costello Meet the Killer Boris Karloff,nn,nn,1949,36,tt0041085,-98.3691,7.98386,0.818755,0.226706,0.832042,0.79885,0.132238,0.771346,0.740721,0.102283,1,4,2,10.3811,-44.8595,6
6174284f2788418ec824c6ad,Fred Zinnemann,Drama & Film-Noir & Thriller,4.0,Van Heflin & Robert Ryan & Janet Leigh & Mary Astor & Phyllis Thaxter,Robert L. Richards & Collier Young,Act of Violence,nn,nn,1949,65,tt0041088,-59.7663,-31.4643,0.851569,0.133032,0.414355,0.897014,0.13337,0.782901,0.364971,0.420097,1,4,6,-17.1162,50.6438,1
617428882788418ec824c6c5,Anthony Mann,Crime & Drama & Film-Noir & Thriller,4.0,Ricardo Montalban & George Murphy & Howard Da Silva & James Mitchell & Arnold Moss,John C. Higgins & John C. Higgins & George Zuckerman,Border Incident,nn,nn,1949,43,tt0041198,-102.043,5.82638,0.849112,0.0899407,0.873767,0.845202,0.0624246,0.835476,0.649496,0.0980918,1,4,2,20.2679,-30.433,6
617428fd2788418ec824c6f5,Nicholas Ray,Crime & Drama & Film-Noir,4.0,Humphrey Bogart & John Derek & George Macready & Allene Roberts & Candy Toxton,Daniel Taradash & John Monks Jr. & Willard Motley,Knock on Any Door,nn,nn,1949,50,tt0041555,-41.8444,29.2702,0.978437,0.371289,0.886179,0.869302,0.219634,0.636096,0.478709,0.65074,1,4,7,-44.8068,14.2066,8
6174295c2788418ec824c71b,Georges Franju,Documentary & Short,4.0,Georges Hubert & Nicole Ladmiral & Alfred Macquart & Maurice Griselle & André Brunier,Georges Franju & Jean Painlevé,Blood of the Beasts,nn,nn,1949,31,tt0041842,-108.222,5.74659,0.986344,0.0276393,0.992041,0.967105,0.0259065,0.991898,0.549991,0.0211972,1,4,3,-20.1769,-21.6634,7
617429d12788418ec824c74b,Richard Fleischer,Action & Adventure & Crime & Film-Noir & Thriller,4.0,Charles McGraw & Adele Jergens & William Talman & Douglas Fowley & Steve Brodie,Earl Felton & Gerald Drayson Adams & Robert Angus,Armored Car Robbery,nn,nn,1950,48,tt0042206,-63.7402,-36.4806,0.958549,0.0649541,0.705131,0.978517,0.0714997,0.747678,0.165919,0.610752,1,4,7,-22.6474,43.8703,8
61742a422788418ec824c779,Pat Boyette,Horror,2.0,Russ Harvey & Helen Hogan & William McNulty & Michele Buquor & Maurice Harris,Pat Boyette & Henry Garcia,The Dungeon of Harrow,nn,nn,1962,39,tt0042423,-101.103,-3.6147,0.897472,0.143372,0.916533,0.978748,0.0869907,0.966103,0.549991,0.263264,1,4,3,-28.5627,-22.8429,7
61742a5a2788418ec824c783,Joseph H. Lewis,Crime & Drama & Film-Noir & Romance & Thriller,4.0,Peggy Cummins & John Dall & Berry Kroeger & Morris Carnovsky & Anabel Shaw,MacKinlay Kantor & Dalton Trumbo & MacKinlay Kantor,Gun Crazy,nn,nn,1950,122,tt0042530,-71.3569,0.588859,0.988464,0.268789,0.575302,0.959731,0.339187,0.796778,0.548701,0.2198,1,4,3,28.4574,3.9386,7
